Facility ID,Facility Name,State,ZIP Code,Hospital Type,Hospital Ownership,Emergency Services,Meets criteria for birthing friendly designation,Hospital overall rating,Hospital overall rating footnote,MORT Group Measure Count,Safety Group Measure Count,READM Group Measure Count,Pt Exp Group Measure Count,TE Group Measure Count
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,SD,57362,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
431338,AVERA GREGORY HOSPITAL,SD,57533,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,SD,57262,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
431340,AVERA QUEEN OF PEACE,SD,57301,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
431383,EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL,SD,57625,Critical Access Hospitals,Government - Federal,Yes,,,16,7,8,11,8,12
433300,LIFESCAPE,SD,57105,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
434003,SOUTH DAKOTA HUMAN SERVICES CENTER,SD,57078,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,38301,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3.0,,7,8,11,8,12
440003,HIGHPOINT HEALTH-SUMNER WITH ASCENSION SAINT THOMA,TN,37066,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440006,TRISTAR SKYLINE MEDICAL CENTER,TN,37207,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
440007,UNITY MEDICAL CENTER,TN,37355,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,TN,38351,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
440009,CUMBERLAND MEDICAL CENTER,TN,38555,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
440011,BLOUNT MEMORIAL HOSPITAL,TN,37804,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,TN,37620,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,1.0,,7,8,11,8,12
440015,"UNIVERSITY HEALTH SYSTEM, INC",TN,37920,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,TN,38344,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,TN,37662,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
440018,SYCAMORE SHOALS HOSPITAL,TN,37643,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,TN,38478,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
440029,WILLIAMSON MEDICAL CENTER,TN,37067,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4.0,,7,8,11,8,12
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,TN,37814,Acute Care Hospitals,Government - Local,Yes,Y,2.0,,7,8,11,8,12
440031,ROANE MEDICAL CENTER,TN,37748,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4.0,,7,8,11,8,12
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,37857,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
440033,LAFOLLETTE MEDICAL CENTER,TN,37766,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,,16,7,8,11,8,12
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,TN,37830,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
440035,TENNOVA HEALTHCARE-CLARKSVILLE,TN,37040,Acute Care Hospitals,Proprietary,Yes,Y,1.0,,7,8,11,8,12
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,TN,37232,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
440046,TRISTAR HORIZON MEDICAL CENTER,TN,37055,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
440048,BAPTIST MEMORIAL HOSPITAL,TN,38120,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
440049,METHODIST HOSPITALS OF MEMPHIS,TN,38104,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4.0,,7,8,11,8,12
440050,GREENEVILLE COMMUNITY HOSPITAL,TN,37745,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
440053,SAINT THOMAS RUTHERFORD HOSPITAL,TN,37129,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2.0,,7,8,11,8,12
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,TN,37760,Acute Care Hospitals,Proprietary,Yes,,2.0,,7,8,11,8,12
440057,CLAIBORNE MEDICAL CENTER,TN,37879,Acute Care Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
440058,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHEST,TN,37398,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440059,COOKEVILLE REGIONAL MEDICAL CENTER,TN,38501,Acute Care Hospitals,Government - Local,Yes,Y,2.0,,7,8,11,8,12
440060,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,TN,38358,Acute Care Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
440061,VOLUNTEER COMMUNITY HOSPITAL,TN,38237,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440063,JOHNSON CITY MEDICAL CENTER,TN,37604,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,5,7,8,11,8,12
440065,TRISTAR NORTHCREST MEDICAL CENTER,TN,37172,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
440068,STARR REGIONAL MEDICAL CENTER ATHENS,TN,37371,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
440072,DYERSBURG REGIONAL MEDICAL CENTER,TN,38024,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
440073,MAURY REGIONAL HOSPITAL,TN,38401,Acute Care Hospitals,Government - Local,Yes,Y,3.0,,7,8,11,8,12
440081,LECONTE MEDICAL CENTER,TN,37862,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4.0,,7,8,11,8,12
440082,ASCENSION SAINT THOMAS HOSPITAL,TN,37205,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
440084,SWEETWATER HOSPITAL ASSOCIATION,TN,37874,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",TN,37404,Acute Care Hospitals,Voluntary non-profit - Church,No,,4.0,,7,8,11,8,12
440102,LINCOLN MEDICAL CENTER,TN,37334,Acute Care Hospitals,Government - Local,Yes,Y,2.0,,7,8,11,8,12
440104,ERLANGER MEDICAL CENTER,TN,37403,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3.0,,7,8,11,8,12
440109,HARDIN MEDICAL CENTER,TN,38372,Acute Care Hospitals,Government - Local,Yes,Y,,16,7,8,11,8,12
440110,FORT LOUDOUN MEDICAL CENTER,TN,37772,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,5.0,,7,8,11,8,12
440111,METRO NASHVILLE GENERAL HOSPITAL,TN,37208,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
440120,PHYSICIANS REGIONAL MEDICAL CENTER,TN,37849,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
440125,FORT SANDERS REGIONAL MEDICAL CENTER,TN,37916,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,TN,38261,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,TN,38019,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
440132,WEST TENNESSEE HEALTHCARE HENRY COUNTY HOSPITAL,TN,38242,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3.0,,7,8,11,8,12
440137,VANDERBILT BEDFORD HOSPITAL,TN,37160,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
44013F,MEMPHIS VA MEDICAL CENTER,TN,38105,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,3.0,,7,8,11,8,12
440144,VANDERBILT TULLAHOMA-HARTON HOSPITAL,TN,37388,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2.0,,7,8,11,8,12
440148,DEKALB COMMUNITY HOSPITAL,TN,37166,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,,16,7,8,11,8,12
440150,TRISTAR SUMMIT MEDICAL CENTER,TN,37076,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440151,SAINT THOMAS RIVER PARK HOSPITAL,TN,37110,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
440152,REGIONAL ONE HEALTH,TN,38103,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2.0,,7,8,11,8,12
440153,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,TN,37821,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440156,PARKRIDGE MEDICAL CENTER,TN,37404,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
440159,DELTA SPECIALTY HOSPITAL,TN,38118,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
440161,TRISTAR CENTENNIAL MEDICAL CENTER,TN,37203,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
44016F,MOUNTAIN HOME VA MEDICAL CENTER,TN,37684,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5.0,,7,8,11,8,12
440173,PARKWEST MEDICAL CENTER,TN,37923,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,TN,38464,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
440176,INDIAN PATH COMMUNITY HOSPITAL,TN,37660,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,TN,37129,Acute Care - Veterans Administration,Veterans Health Administration,No,,,16,7,8,11,8,12
440183,ST FRANCIS HOSPITAL,TN,38119,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,TN,37604,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
440185,AFFILIATE OF VITRUVIAN HEALTH,TN,37311,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
440187,LIVINGSTON REGIONAL HOSPITAL,TN,38570,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,TN,37212,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5.0,,7,8,11,8,12
440192,SAINT THOMAS HIGHLANDS HOSPITAL,TN,38583,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
440193,VANDERBILT WILSON COUNTY HOSPITAL,TN,37087,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,TN,37075,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,TN,37211,Acute Care Hospitals,Proprietary,Yes,,4.0,,7,8,11,8,12
440200,STONES RIVER HOSPITAL,TN,37190,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
440217,BAPTIST MEMORIAL HOSPITAL-COLLIERVILLE,TN,38017,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,,5,Not Available,Not Available,Not Available,Not Available,Not Available
440218,SAINT THOMAS HOSPITAL FOR SPINAL SURGERY,TN,37203,Acute Care Hospitals,Voluntary non-profit - Other,No,,,16,7,8,11,8,12
440227,TRISTAR STONECREST MEDICAL CENTER,TN,37167,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,TN,38133,Acute Care Hospitals,Proprietary,Yes,,2.0,,7,8,11,8,12
440231,TRUSTPOINT HOSPITAL,TN,37129,Acute Care Hospitals,Proprietary,No,,,16,7,8,11,8,12
440238,HAYWOOD COUNTY COMMUNITY HOSPITAL,TN,38012,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
440779,TRISTAR ASHLAND CITY MEDICAL CENTER,TN,37015,Rural Emergency Hospital,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
440780,WAYNE MEDICAL CENTER,TN,38485,Rural Emergency Hospital,Voluntary non-profit - Other,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
441300,SAINT THOMAS HICKMAN HOSPITAL,TN,37033,Critical Access Hospitals,Voluntary non-profit - Private,No,,,16,7,8,11,8,12
441301,HIGHPOINT HEALTH-TROUSDALE WITH ASCENSION SAINT,TN,37074,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,16,7,8,11,8,12
441303,ASCENSION SAINT THOMAS THREE RIVERS,TN,37185,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
441304,JOHNSON COUNTY COMMUNITY HOSPITAL,TN,37683,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
441305,MACON COMMUNITY HOSPITAL,TN,37083,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
441306,ERLANGER BLEDSOE HOSPITAL,TN,37367,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
441307,HIGHPOINT HEALTH-RIVERVIEW WITH ASCENSION SAINT TH,TN,37030,Critical Access Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
441309,MARSHALL MEDICAL CENTER,TN,37091,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
441310,RHEA MEDICAL CENTER,TN,37321,Critical Access Hospitals,Government - Local,Yes,,3.0,,7,8,11,8,12
441313,HANCOCK COUNTY HOSPITAL,TN,37869,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,16,7,8,11,8,12
441314,LAUDERDALE COMMUNITY HOSPITAL,TN,38063,Critical Access Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
441316,WEST TENNESSEE HEALTHCARE CAMDEN HOSPITAL,TN,38320,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
441320,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL,TN,38008,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,TN,37061,Critical Access Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
441323,BIG SOUTH FORK MEDICAL CENTER,TN,37841,Critical Access Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
443302,ST JUDE CHILDRENS RESEARCH HOSPITAL,TN,38105,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
443303,EAST TENNESSEE CHILDRENS HOSPITAL,TN,37916,Childrens,Voluntary non-profit - Private,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444001,MEMPHIS MENTAL HEALTH INSTITUTE,TN,38103,Psychiatric,Government - Local,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444002,MOCCASIN BEND MENTAL HEALTH INSTITUTE,TN,37405,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444003,RIDGEVIEW PSYCHIATRIC HOSPITAL AND CENTER,TN,37830,Psychiatric,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444004,LAKESIDE BEHAVIORAL HEALTH SYSTEM,TN,38133,Psychiatric,Voluntary non-profit - Church,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444005,UNITY PSYCHIATRIC CARE-MARTIN,TN,38237,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444007,ROLLING HILLS PSYCHIATRIC HOSPITAL,TN,37067,Psychiatric,Voluntary non-profit - Private,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444008,WESTERN MENTAL HEALTH INSTITUTE,TN,38008,Psychiatric,Government - Local,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444010,"PATHWAYS OF TENNESSEE, INC",TN,38301,Psychiatric,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444014,MIDDLE TN MENTAL HEALTH INSTITUTE,TN,37214,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444019,UNITY PSYCHIATRIC CARE-CLARKSVILLE,TN,37040,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444021,UNITY PSYCHIATRIC CARE-COLUMBIA,TN,38401,Psychiatric,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444023,PERIMETER BEHAVIORAL CENTER OF JACKSON,TN,38305,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444024,UNITY PSYCHIATRIC CARE-MEMPHIS,TN,38107,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444025,CRESTWYN BEHAVIORAL HEALTH,TN,38125,Psychiatric,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444026,"ERLANGER BEHAVIORAL HOSPITAL, LLC",TN,37404,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444027,CREEKSIDE BEHAVIORAL HEALTH,TN,37660,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444029,PINEWOOD SPRINGS,TN,38401,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444030,ASCENSION SAINT THOMAS BEHAVIORAL HEALTH HOSPITAL,TN,37228,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444031,KNOXVILLE CENTER FOR BEHAVIORAL MEDICINE,TN,37909,Psychiatric,Voluntary non-profit - Other,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444032,EAST TENNESSEE BEHAVIORAL HEALTH,TN,37909,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
444033,COMPASS INTERVENTION CENTER,TN,38125,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,TX,79902,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
450007,PETERSON REGIONAL MEDICAL CENTER,TX,78028,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
450010,UNITED REGIONAL HEALTH CARE SYSTEM,TX,76301,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,TX,77802,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
450015,PARKLAND HEALTH & HOSPITAL SYSTEM,TX,75235,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2.0,,7,8,11,8,12
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,TX,77555,Acute Care Hospitals,Government - State,Yes,Y,3.0,,7,8,11,8,12
450021,BAYLOR UNIVERSITY MEDICAL CENTER,TX,75246,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
450023,CITIZENS MEDICAL CENTER,TX,77901,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,TX,79905,Acute Care Hospitals,Physician,Yes,Y,1.0,,7,8,11,8,12
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,TX,78520,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
450029,LAREDO MEDICAL CENTER,TX,78044,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,TX,75601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,TX,78550,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,TX,77702,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
450035,ST JOSEPH MEDICAL CENTER,TX,77002,Acute Care Hospitals,Physician,Yes,Y,2.0,,7,8,11,8,12
450039,JPS HEALTH NETWORK,TX,76104,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4.0,,7,8,11,8,12
450040,COVENANT MEDICAL CENTER,TX,79410,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
450042,ASCENSION PROVIDENCE,TX,76712,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
450044,UT OF TEXAS  SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,75390,Acute Care Hospitals,Government - State,Yes,Y,4.0,,7,8,11,8,12
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,78404,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
450051,METHODIST DALLAS MEDICAL CENTER,TX,75203,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,76508,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,79556,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,,16,7,8,11,8,12
450056,ASCENSION SETON MEDICAL CENTER AUSTIN,TX,78705,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
450058,BAPTIST MEDICAL CENTER,TX,78205,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,76012,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,2.0,,7,8,11,8,12
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,77030,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,TX,77566,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,75061,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
450080,TITUS REGIONAL MEDICAL CENTER,TX,75455,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3.0,,7,8,11,8,12
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,78102,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,75701,Acute Care Hospitals,Proprietary,Yes,Y,1.0,,7,8,11,8,12
450087,MEDICAL CITY NORTH HILLS,TX,76180,Acute Care Hospitals,Proprietary,Yes,,2.0,,7,8,11,8,12
450090,NORTH TEXAS MEDICAL CENTER,TX,76240,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4.0,,7,8,11,8,12
450092,FORT DUNCAN MEDICAL CENTER,TX,78852,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
450097,HCA HOUSTON HEALTHCARE SOUTHEAST,TX,77504,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,76712,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,75701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,78155,Acute Care Hospitals,Government - Local,Yes,Y,2.0,,7,8,11,8,12
450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,TX,79902,Acute Care Hospitals,Proprietary,Yes,Y,1.0,,7,8,11,8,12
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,78114,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
450119,SOUTH TEXAS HEALTH SYSTEM,TX,78539,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,TX,78701,Acute Care Hospitals,Voluntary non-profit - Private,No,,2.0,,7,8,11,8,12
450128,KNAPP MEDICAL CENTER,TX,78596,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
450132,MEDICAL CENTER HOSPITAL,TX,79761,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2.0,,7,8,11,8,12
450133,MIDLAND MEMORIAL HOSPITAL,TX,79701,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,1.0,,7,8,11,8,12
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,76104,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4.0,,7,8,11,8,12
